Matrix Size,Kernel Size,Threads,Run ID,Execution Time (Seconds)
256x256,7,4,13,
256x256,7,4,14,
256x256,7,4,15,
256x256,7,4,16,
256x256,7,4,17,
256x256,7,4,18,
256x256,7,4,19,
256x256,7,4,20,
256x256,7,4,21,
256x256,7,4,22,
256x256,7,4,23,
256x256,7,4,24,
256x256,7,4,25,
256x256,7,4,26,
256x256,7,4,27,
256x256,7,4,28,
256x256,7,4,29,
256x256,7,4,30,
256x256,7,4,31,
256x256,7,4,32,
256x256,7,4,33,
256x256,7,4,34,
256x256,7,4,35,
256x256,7,4,36,
256x256,7,4,37,
256x256,7,4,38,
256x256,7,4,39,
256x256,7,4,40,
256x256,7,4,41,
256x256,7,4,42,
256x256,7,4,43,
256x256,7,4,44,
256x256,7,4,45,
256x256,7,4,46,
256x256,7,4,47,
256x256,7,4,48,
256x256,7,4,49,
256x256,7,4,50,
256x256,7,4,51,
256x256,7,4,52,
256x256,7,4,53,
256x256,7,4,54,
256x256,7,4,55,
256x256,7,4,56,
256x256,7,4,57,
256x256,7,4,58,
256x256,7,4,59,
256x256,7,4,60,
256x256,7,4,61,
256x256,7,4,62,
256x256,7,4,63,
256x256,7,4,64,
256x256,7,4,65,
256x256,7,4,66,
256x256,7,4,67,
256x256,7,4,68,
256x256,7,4,69,
256x256,7,4,70,
256x256,7,4,71,
256x256,7,4,72,
256x256,7,4,73,
256x256,7,4,74,
256x256,7,4,75,
256x256,7,4,76,
256x256,7,4,77,
256x256,7,4,78,
256x256,7,4,79,
256x256,7,4,80,
256x256,7,4,81,
256x256,7,4,82,
256x256,7,4,83,
256x256,7,4,84,
256x256,7,4,85,
256x256,7,4,86,
256x256,7,4,87,
256x256,7,4,88,
256x256,7,4,89,
256x256,7,4,90,
256x256,7,4,91,
256x256,7,4,92,
256x256,7,4,93,
256x256,7,4,94,
256x256,7,4,95,
256x256,7,4,96,
256x256,7,4,97,
256x256,7,4,98,
256x256,7,4,99,
256x256,7,4,100,
256x256,9,1,1,
256x256,9,1,2,
256x256,9,1,3,
256x256,9,1,4,
256x256,9,1,5,
256x256,9,1,6,
256x256,9,1,7,
256x256,9,1,8,
256x256,9,1,9,
256x256,9,1,10,
256x256,9,1,11,
256x256,9,1,12,
256x256,9,1,13,
256x256,9,1,14,
256x256,9,1,15,
256x256,9,1,16,
256x256,9,1,17,
256x256,9,1,18,
256x256,9,1,19,
256x256,9,1,20,
256x256,9,1,21,
256x256,9,1,22,
256x256,9,1,23,
256x256,9,1,24,
256x256,9,1,25,
256x256,9,1,26,
256x256,9,1,27,
256x256,9,1,28,
256x256,9,1,29,
256x256,9,1,30,
256x256,9,1,31,
256x256,9,1,32,
256x256,9,1,33,
256x256,9,1,34,
256x256,9,1,35,
256x256,9,1,36,
256x256,9,1,37,
256x256,9,1,38,
256x256,9,1,39,
256x256,9,1,40,
256x256,9,1,41,
256x256,9,1,42,
256x256,9,1,43,
256x256,9,1,44,
256x256,9,1,45,
256x256,9,1,46,
256x256,9,1,47,
256x256,9,1,48,
256x256,9,1,49,
256x256,9,1,50,
256x256,9,1,51,
256x256,9,1,52,
256x256,9,1,53,
256x256,9,1,54,
256x256,9,1,55,
256x256,9,1,56,
256x256,9,1,57,
256x256,9,1,58,
256x256,9,1,59,
256x256,9,1,60,
256x256,9,1,61,
256x256,9,1,62,
256x256,9,1,63,
256x256,9,1,64,
256x256,9,1,65,
256x256,9,1,66,
256x256,9,1,67,
256x256,9,1,68,
256x256,9,1,69,
256x256,9,1,70,
256x256,9,1,71,
256x256,9,1,72,
256x256,9,1,73,
256x256,9,1,74,
256x256,9,1,75,
256x256,9,1,76,
256x256,9,1,77,
256x256,9,1,78,
256x256,9,1,79,
256x256,9,1,80,
256x256,9,1,81,
256x256,9,1,82,
256x256,9,1,83,
256x256,9,1,84,
256x256,9,1,85,
256x256,9,1,86,
256x256,9,1,87,
256x256,9,1,88,
256x256,9,1,89,
256x256,9,1,90,
256x256,9,1,91,
256x256,9,1,92,
256x256,9,1,93,
256x256,9,1,94,
256x256,9,1,95,
256x256,9,1,96,
256x256,9,1,97,
256x256,9,1,98,
256x256,9,1,99,
256x256,9,1,100,
256x256,9,1,1,
256x256,9,1,2,
256x256,9,1,3,
256x256,9,1,4,
256x256,9,1,5,
256x256,9,1,6,
256x256,9,1,7,
256x256,9,1,8,
256x256,9,1,9,
256x256,9,1,10,
256x256,9,1,11,
256x256,9,1,12,
256x256,9,1,13,
256x256,9,1,14,
256x256,9,1,15,
256x256,9,1,16,
256x256,9,1,17,
256x256,9,1,18,
256x256,9,1,19,
256x256,9,1,20,
256x256,9,1,21,
256x256,9,1,22,
256x256,9,1,23,
256x256,9,1,24,
256x256,9,1,25,
256x256,9,1,26,
256x256,9,1,27,
256x256,9,1,28,
256x256,9,1,29,
256x256,9,1,30,
256x256,9,1,31,
256x256,9,1,32,
256x256,9,1,33,
256x256,9,1,34,
256x256,9,1,35,
256x256,9,1,36,
256x256,9,1,37,
256x256,9,1,38,
256x256,9,1,39,
256x256,9,1,40,
256x256,9,1,41,
256x256,9,1,42,
256x256,9,1,43,
256x256,9,1,44,
256x256,9,1,45,
256x256,9,1,46,
256x256,9,1,47,
256x256,9,1,48,
256x256,9,1,49,
256x256,9,1,50,
256x256,9,1,51,
256x256,9,1,52,
256x256,9,1,53,
256x256,9,1,54,
256x256,9,1,55,
256x256,9,1,56,
256x256,9,1,57,
256x256,9,1,58,
256x256,9,1,59,
256x256,9,1,60,
256x256,9,1,61,
256x256,9,1,62,
256x256,9,1,63,
256x256,9,1,64,
256x256,9,1,65,
256x256,9,1,66,
256x256,9,1,67,
256x256,9,1,68,
256x256,9,1,69,
256x256,9,1,70,
256x256,9,1,71,
256x256,9,1,72,
256x256,9,1,73,
256x256,9,1,74,
256x256,9,1,75,
256x256,9,1,76,
256x256,9,1,77,
256x256,9,1,78,
256x256,9,1,79,
256x256,9,1,80,
256x256,9,1,81,
256x256,9,1,82,
256x256,9,1,83,
256x256,9,1,84,
256x256,9,1,85,
256x256,9,1,86,
256x256,9,1,87,
256x256,9,1,88,
256x256,9,1,89,
256x256,9,1,90,
256x256,9,1,91,
256x256,9,1,92,
256x256,9,1,93,
256x256,9,1,94,
256x256,9,1,95,
256x256,9,1,96,
256x256,9,1,97,
256x256,9,1,98,
256x256,9,1,99,
256x256,9,1,100,
256x256,9,2,1,
256x256,9,2,2,
256x256,9,2,3,
256x256,9,2,4,
256x256,9,2,5,
256x256,9,2,6,
256x256,9,2,7,
256x256,9,2,8,
256x256,9,2,9,
256x256,9,2,10,
256x256,9,2,11,
256x256,9,2,12,
256x256,9,2,13,
256x256,9,2,14,
256x256,9,2,15,
256x256,9,2,16,
256x256,9,2,17,
256x256,9,2,18,
256x256,9,2,19,
256x256,9,2,20,
256x256,9,2,21,
256x256,9,2,22,
256x256,9,2,23,
256x256,9,2,24,
256x256,9,2,25,
256x256,9,2,26,
256x256,9,2,27,
256x256,9,2,28,
256x256,9,2,29,
256x256,9,2,30,
256x256,9,2,31,
256x256,9,2,32,
256x256,9,2,33,
256x256,9,2,34,
256x256,9,2,35,
256x256,9,2,36,
256x256,9,2,37,
256x256,9,2,38,
256x256,9,2,39,
256x256,9,2,40,
256x256,9,2,41,
256x256,9,2,42,
256x256,9,2,43,
256x256,9,2,44,
256x256,9,2,45,
256x256,9,2,46,
256x256,9,2,47,
256x256,9,2,48,
256x256,9,2,49,
256x256,9,2,50,
256x256,9,2,51,
256x256,9,2,52,
256x256,9,2,53,
256x256,9,2,54,
256x256,9,2,55,
256x256,9,2,56,
256x256,9,2,57,
256x256,9,2,58,
256x256,9,2,59,
256x256,9,2,60,
256x256,9,2,61,
256x256,9,2,62,
256x256,9,2,63,
256x256,9,2,64,
256x256,9,2,65,
256x256,9,2,66,
256x256,9,2,67,
256x256,9,2,68,
256x256,9,2,69,
256x256,9,2,70,
256x256,9,2,71,
256x256,9,2,72,
256x256,9,2,73,
256x256,9,2,74,
256x256,9,2,75,
256x256,9,2,76,
256x256,9,2,77,
256x256,9,2,78,
256x256,9,2,79,
256x256,9,2,80,
256x256,9,2,81,
256x256,9,2,82,
256x256,9,2,83,
256x256,9,2,84,
256x256,9,2,85,
256x256,9,2,86,
256x256,9,2,87,
256x256,9,2,88,
256x256,9,2,89,
256x256,9,2,90,
256x256,9,2,91,
256x256,9,2,92,
256x256,9,2,93,
256x256,9,2,94,
256x256,9,2,95,
256x256,9,2,96,
256x256,9,2,97,
256x256,9,2,98,
256x256,9,2,99,
256x256,9,2,100,
256x256,9,4,1,
256x256,9,4,2,
256x256,9,4,3,
256x256,9,4,4,
256x256,9,4,5,
256x256,9,4,6,
256x256,9,4,7,
256x256,9,4,8,
256x256,9,4,9,
256x256,9,4,10,
256x256,9,4,11,
256x256,9,4,12,
256x256,9,4,13,
256x256,9,4,14,
256x256,9,4,15,
256x256,9,4,16,
256x256,9,4,17,
256x256,9,4,18,
256x256,9,4,19,
256x256,9,4,20,
256x256,9,4,21,
256x256,9,4,22,
256x256,9,4,23,
256x256,9,4,24,
256x256,9,4,25,
256x256,9,4,26,
256x256,9,4,27,
256x256,9,4,28,
256x256,9,4,29,
256x256,9,4,30,
256x256,9,4,31,
256x256,9,4,32,
256x256,9,4,33,
256x256,9,4,34,
256x256,9,4,35,
256x256,9,4,36,
256x256,9,4,37,
256x256,9,4,38,
256x256,9,4,39,
256x256,9,4,40,
256x256,9,4,41,
256x256,9,4,42,
256x256,9,4,43,
256x256,9,4,44,
256x256,9,4,45,
256x256,9,4,46,
256x256,9,4,47,
256x256,9,4,48,
256x256,9,4,49,
256x256,9,4,50,
256x256,9,4,51,
256x256,9,4,52,
256x256,9,4,53,
256x256,9,4,54,
256x256,9,4,55,
256x256,9,4,56,
256x256,9,4,57,
256x256,9,4,58,
256x256,9,4,59,
256x256,9,4,60,
256x256,9,4,61,
256x256,9,4,62,
256x256,9,4,63,
256x256,9,4,64,
256x256,9,4,65,
256x256,9,4,66,
256x256,9,4,67,
256x256,9,4,68,
256x256,9,4,69,
256x256,9,4,70,
256x256,9,4,71,
256x256,9,4,72,
256x256,9,4,73,
256x256,9,4,74,
256x256,9,4,75,
256x256,9,4,76,
256x256,9,4,77,
256x256,9,4,78,
256x256,9,4,79,
256x256,9,4,80,
256x256,9,4,81,
256x256,9,4,82,
256x256,9,4,83,
256x256,9,4,84,
256x256,9,4,85,
256x256,9,4,86,
256x256,9,4,87,
256x256,9,4,88,
256x256,9,4,89,
256x256,9,4,90,
256x256,9,4,91,
256x256,9,4,92,
256x256,9,4,93,
256x256,9,4,94,
256x256,9,4,95,
256x256,9,4,96,
256x256,9,4,97,
256x256,9,4,98,
256x256,9,4,99,
256x256,9,4,100,
512x512,3,1,1,
512x512,3,1,2,
512x512,3,1,3,
512x512,3,1,4,
512x512,3,1,5,
512x512,3,1,6,
512x512,3,1,7,
512x512,3,1,8,
512x512,3,1,9,
512x512,3,1,10,
512x512,3,1,11,
512x512,3,1,12,
512x512,3,1,13,
512x512,3,1,14,
512x512,3,1,15,
512x512,3,1,16,
512x512,3,1,17,
512x512,3,1,18,
512x512,3,1,19,
512x512,3,1,20,
512x512,3,1,21,
512x512,3,1,22,
512x512,3,1,23,
512x512,3,1,24,
512x512,3,1,25,
512x512,3,1,26,
512x512,3,1,27,
512x512,3,1,28,
512x512,3,1,29,
512x512,3,1,30,
512x512,3,1,31,
512x512,3,1,32,
512x512,3,1,33,
512x512,3,1,34,
512x512,3,1,35,
512x512,3,1,36,
512x512,3,1,37,
512x512,3,1,38,
512x512,3,1,39,
512x512,3,1,40,
512x512,3,1,41,
512x512,3,1,42,
512x512,3,1,43,
512x512,3,1,44,
512x512,3,1,45,
512x512,3,1,46,
512x512,3,1,47,
512x512,3,1,48,
512x512,3,1,49,
512x512,3,1,50,
512x512,3,1,51,
512x512,3,1,52,
512x512,3,1,53,
512x512,3,1,54,
512x512,3,1,55,
512x512,3,1,56,
512x512,3,1,57,
512x512,3,1,58,
512x512,3,1,59,
512x512,3,1,60,
512x512,3,1,61,
512x512,3,1,62,
512x512,3,1,63,
512x512,3,1,64,
512x512,3,1,65,
512x512,3,1,66,
512x512,3,1,67,
512x512,3,1,68,
512x512,3,1,69,
512x512,3,1,70,
512x512,3,1,71,
512x512,3,1,72,
512x512,3,1,73,
512x512,3,1,74,
512x512,3,1,75,
512x512,3,1,76,
512x512,3,1,77,
512x512,3,1,78,
512x512,3,1,79,
512x512,3,1,80,
512x512,3,1,81,
512x512,3,1,82,
512x512,3,1,83,
512x512,3,1,84,
512x512,3,1,85,
512x512,3,1,86,
512x512,3,1,87,
512x512,3,1,88,
512x512,3,1,89,
512x512,3,1,90,
512x512,3,1,91,
512x512,3,1,92,
512x512,3,1,93,
512x512,3,1,94,
512x512,3,1,95,
512x512,3,1,96,
512x512,3,1,97,
512x512,3,1,98,
512x512,3,1,99,
512x512,3,1,100,
512x512,3,1,1,
512x512,3,1,2,
512x512,3,1,3,
512x512,3,1,4,
512x512,3,1,5,
512x512,3,1,6,
512x512,3,1,7,
512x512,3,1,8,
512x512,3,1,9,
512x512,3,1,10,
512x512,3,1,11,
512x512,3,1,12,
512x512,3,1,13,
512x512,3,1,14,
512x512,3,1,15,
512x512,3,1,16,
512x512,3,1,17,
512x512,3,1,18,
512x512,3,1,19,
512x512,3,1,20,
512x512,3,1,21,
512x512,3,1,22,
512x512,3,1,23,
512x512,3,1,24,
512x512,3,1,25,
512x512,3,1,26,
512x512,3,1,27,
512x512,3,1,28,
512x512,3,1,29,
512x512,3,1,30,
512x512,3,1,31,
512x512,3,1,32,
512x512,3,1,33,
512x512,3,1,34,
512x512,3,1,35,
512x512,3,1,36,
512x512,3,1,37,
512x512,3,1,38,
512x512,3,1,39,
512x512,3,1,40,
512x512,3,1,41,
512x512,3,1,42,
512x512,3,1,43,
512x512,3,1,44,
512x512,3,1,45,
512x512,3,1,46,
512x512,3,1,47,
512x512,3,1,48,
512x512,3,1,49,
512x512,3,1,50,
512x512,3,1,51,
512x512,3,1,52,
512x512,3,1,53,
512x512,3,1,54,
512x512,3,1,55,
512x512,3,1,56,
512x512,3,1,57,
512x512,3,1,58,
512x512,3,1,59,
512x512,3,1,60,
512x512,3,1,61,
512x512,3,1,62,
512x512,3,1,63,
512x512,3,1,64,
512x512,3,1,65,
512x512,3,1,66,
512x512,3,1,67,
512x512,3,1,68,
512x512,3,1,69,
512x512,3,1,70,
512x512,3,1,71,
512x512,3,1,72,
512x512,3,1,73,
512x512,3,1,74,
512x512,3,1,75,
512x512,3,1,76,
512x512,3,1,77,
512x512,3,1,78,
512x512,3,1,79,
512x512,3,1,80,
512x512,3,1,81,
512x512,3,1,82,
512x512,3,1,83,
512x512,3,1,84,
512x512,3,1,85,
512x512,3,1,86,
512x512,3,1,87,
512x512,3,1,88,
512x512,3,1,89,
512x512,3,1,90,
512x512,3,1,91,
512x512,3,1,92,
512x512,3,1,93,
512x512,3,1,94,
512x512,3,1,95,
512x512,3,1,96,
512x512,3,1,97,
512x512,3,1,98,
512x512,3,1,99,
512x512,3,1,100,
512x512,3,2,1,
512x512,3,2,2,
512x512,3,2,3,
512x512,3,2,4,
512x512,3,2,5,
512x512,3,2,6,
512x512,3,2,7,
512x512,3,2,8,
512x512,3,2,9,
512x512,3,2,10,
512x512,3,2,11,
512x512,3,2,12,
512x512,3,2,13,
512x512,3,2,14,
512x512,3,2,15,
512x512,3,2,16,
512x512,3,2,17,
512x512,3,2,18,
512x512,3,2,19,
512x512,3,2,20,
512x512,3,2,21,
512x512,3,2,22,
512x512,3,2,23,
512x512,3,2,24,
512x512,3,2,25,
512x512,3,2,26,
512x512,3,2,27,
512x512,3,2,28,
512x512,3,2,29,
512x512,3,2,30,
512x512,3,2,31,
512x512,3,2,32,
512x512,3,2,33,
512x512,3,2,34,
512x512,3,2,35,
512x512,3,2,36,
512x512,3,2,37,
512x512,3,2,38,
512x512,3,2,39,
512x512,3,2,40,
512x512,3,2,41,
512x512,3,2,42,
512x512,3,2,43,
512x512,3,2,44,
512x512,3,2,45,
512x512,3,2,46,
512x512,3,2,47,
512x512,3,2,48,
512x512,3,2,49,
512x512,3,2,50,
512x512,3,2,51,
512x512,3,2,52,
512x512,3,2,53,
512x512,3,2,54,
512x512,3,2,55,
512x512,3,2,56,
512x512,3,2,57,
512x512,3,2,58,
512x512,3,2,59,
512x512,3,2,60,
512x512,3,2,61,
512x512,3,2,62,
512x512,3,2,63,
512x512,3,2,64,
512x512,3,2,65,
512x512,3,2,66,
512x512,3,2,67,
512x512,3,2,68,
512x512,3,2,69,
512x512,3,2,70,
512x512,3,2,71,
512x512,3,2,72,
512x512,3,2,73,
512x512,3,2,74,
512x512,3,2,75,
512x512,3,2,76,
512x512,3,2,77,
512x512,3,2,78,
512x512,3,2,79,
512x512,3,2,80,
512x512,3,2,81,
512x512,3,2,82,
512x512,3,2,83,
512x512,3,2,84,
512x512,3,2,85,
512x512,3,2,86,
512x512,3,2,87,
512x512,3,2,88,
512x512,3,2,89,
512x512,3,2,90,
512x512,3,2,91,
512x512,3,2,92,
512x512,3,2,93,
512x512,3,2,94,
512x512,3,2,95,
512x512,3,2,96,
512x512,3,2,97,
512x512,3,2,98,
512x512,3,2,99,
512x512,3,2,100,
512x512,3,4,1,
512x512,3,4,2,
512x512,3,4,3,
512x512,3,4,4,
512x512,3,4,5,
512x512,3,4,6,
512x512,3,4,7,
512x512,3,4,8,
512x512,3,4,9,
512x512,3,4,10,
512x512,3,4,11,
512x512,3,4,12,
512x512,3,4,13,
512x512,3,4,14,
512x512,3,4,15,
512x512,3,4,16,
512x512,3,4,17,
512x512,3,4,18,
512x512,3,4,19,
512x512,3,4,20,
512x512,3,4,21,
512x512,3,4,22,
512x512,3,4,23,
512x512,3,4,24,
512x512,3,4,25,
512x512,3,4,26,
512x512,3,4,27,
512x512,3,4,28,
512x512,3,4,29,
512x512,3,4,30,
512x512,3,4,31,
512x512,3,4,32,
512x512,3,4,33,
512x512,3,4,34,
512x512,3,4,35,
512x512,3,4,36,
512x512,3,4,37,
512x512,3,4,38,
512x512,3,4,39,
512x512,3,4,40,
512x512,3,4,41,
512x512,3,4,42,
512x512,3,4,43,
512x512,3,4,44,
512x512,3,4,45,
512x512,3,4,46,
512x512,3,4,47,
512x512,3,4,48,
512x512,3,4,49,
512x512,3,4,50,
512x512,3,4,51,
512x512,3,4,52,
512x512,3,4,53,
512x512,3,4,54,
512x512,3,4,55,
512x512,3,4,56,
512x512,3,4,57,
512x512,3,4,58,
512x512,3,4,59,
512x512,3,4,60,
512x512,3,4,61,
512x512,3,4,62,
512x512,3,4,63,
512x512,3,4,64,
512x512,3,4,65,
512x512,3,4,66,
512x512,3,4,67,
512x512,3,4,68,
512x512,3,4,69,
512x512,3,4,70,
512x512,3,4,71,
512x512,3,4,72,
512x512,3,4,73,
512x512,3,4,74,
512x512,3,4,75,
512x512,3,4,76,
512x512,3,4,77,
512x512,3,4,78,
512x512,3,4,79,
512x512,3,4,80,
512x512,3,4,81,
512x512,3,4,82,
512x512,3,4,83,
512x512,3,4,84,
512x512,3,4,85,
512x512,3,4,86,
512x512,3,4,87,
512x512,3,4,88,
512x512,3,4,89,
512x512,3,4,90,
512x512,3,4,91,
512x512,3,4,92,
512x512,3,4,93,
512x512,3,4,94,
512x512,3,4,95,
512x512,3,4,96,
512x512,3,4,97,
512x512,3,4,98,
512x512,3,4,99,
512x512,3,4,100,
512x512,5,1,1,
512x512,5,1,2,
512x512,5,1,3,
512x512,5,1,4,
512x512,5,1,5,
512x512,5,1,6,
512x512,5,1,7,
512x512,5,1,8,
512x512,5,1,9,
512x512,5,1,10,
512x512,5,1,11,
512x512,5,1,12,
512x512,5,1,13,
512x512,5,1,14,
512x512,5,1,15,
512x512,5,1,16,
512x512,5,1,17,
512x512,5,1,18,
512x512,5,1,19,
512x512,5,1,20,
512x512,5,1,21,
512x512,5,1,22,
512x512,5,1,23,
512x512,5,1,24,
512x512,5,1,25,
512x512,5,1,26,
512x512,5,1,27,
512x512,5,1,28,
512x512,5,1,29,
512x512,5,1,30,
512x512,5,1,31,
512x512,5,1,32,
512x512,5,1,33,
512x512,5,1,34,
512x512,5,1,35,
512x512,5,1,36,
512x512,5,1,37,
512x512,5,1,38,
512x512,5,1,39,
512x512,5,1,40,
512x512,5,1,41,
512x512,5,1,42,
512x512,5,1,43,
512x512,5,1,44,
512x512,5,1,45,
512x512,5,1,46,
512x512,5,1,47,
512x512,5,1,48,
512x512,5,1,49,
512x512,5,1,50,
512x512,5,1,51,
512x512,5,1,52,
512x512,5,1,53,
512x512,5,1,54,
512x512,5,1,55,
512x512,5,1,56,
512x512,5,1,57,
512x512,5,1,58,
512x512,5,1,59,
512x512,5,1,60,
512x512,5,1,61,
512x512,5,1,62,
512x512,5,1,63,
512x512,5,1,64,
512x512,5,1,65,
512x512,5,1,66,
512x512,5,1,67,
512x512,5,1,68,
512x512,5,1,69,
512x512,5,1,70,
512x512,5,1,71,
512x512,5,1,72,
512x512,5,1,73,
512x512,5,1,74,
512x512,5,1,75,
512x512,5,1,76,
512x512,5,1,77,
512x512,5,1,78,
512x512,5,1,79,
512x512,5,1,80,
512x512,5,1,81,
512x512,5,1,82,
512x512,5,1,83,
512x512,5,1,84,
512x512,5,1,85,
512x512,5,1,86,
512x512,5,1,87,
512x512,5,1,88,
512x512,5,1,89,
512x512,5,1,90,
512x512,5,1,91,
512x512,5,1,92,
512x512,5,1,93,
512x512,5,1,94,
512x512,5,1,95,
512x512,5,1,96,
512x512,5,1,97,
512x512,5,1,98,
512x512,5,1,99,
512x512,5,1,100,
512x512,5,1,1,
512x512,5,1,2,
512x512,5,1,3,
512x512,5,1,4,
512x512,5,1,5,
512x512,5,1,6,
512x512,5,1,7,
512x512,5,1,8,
512x512,5,1,9,
512x512,5,1,10,
512x512,5,1,11,
512x512,5,1,12,
512x512,5,1,13,
512x512,5,1,14,
512x512,5,1,15,
512x512,5,1,16,
512x512,5,1,17,
512x512,5,1,18,
512x512,5,1,19,
512x512,5,1,20,
512x512,5,1,21,
512x512,5,1,22,
512x512,5,1,23,
512x512,5,1,24,
512x512,5,1,25,
512x512,5,1,26,
512x512,5,1,27,
512x512,5,1,28,
512x512,5,1,29,
512x512,5,1,30,
512x512,5,1,31,
512x512,5,1,32,
512x512,5,1,33,
512x512,5,1,34,
512x512,5,1,35,
512x512,5,1,36,
512x512,5,1,37,
512x512,5,1,38,
512x512,5,1,39,
512x512,5,1,40,
512x512,5,1,41,
512x512,5,1,42,
512x512,5,1,43,
512x512,5,1,44,
512x512,5,1,45,
512x512,5,1,46,
512x512,5,1,47,
512x512,5,1,48,
512x512,5,1,49,
512x512,5,1,50,
512x512,5,1,51,
512x512,5,1,52,
512x512,5,1,53,
512x512,5,1,54,
512x512,5,1,55,
512x512,5,1,56,
512x512,5,1,57,
512x512,5,1,58,
512x512,5,1,59,
512x512,5,1,60,
512x512,5,1,61,
512x512,5,1,62,
512x512,5,1,63,
512x512,5,1,64,
512x512,5,1,65,
512x512,5,1,66,
512x512,5,1,67,
512x512,5,1,68,
512x512,5,1,69,
512x512,5,1,70,
512x512,5,1,71,
512x512,5,1,72,
512x512,5,1,73,
512x512,5,1,74,
512x512,5,1,75,
512x512,5,1,76,
512x512,5,1,77,
512x512,5,1,78,
512x512,5,1,79,
512x512,5,1,80,
512x512,5,1,81,
512x512,5,1,82,
512x512,5,1,83,
512x512,5,1,84,
512x512,5,1,85,
512x512,5,1,86,
512x512,5,1,87,
512x512,5,1,88,
512x512,5,1,89,
512x512,5,1,90,
512x512,5,1,91,
512x512,5,1,92,
512x512,5,1,93,
512x512,5,1,94,
512x512,5,1,95,
512x512,5,1,96,
512x512,5,1,97,
512x512,5,1,98,
512x512,5,1,99,
512x512,5,1,100,
512x512,5,2,1,
512x512,5,2,2,
512x512,5,2,3,
512x512,5,2,4,
512x512,5,2,5,
512x512,5,2,6,
512x512,5,2,7,
512x512,5,2,8,
512x512,5,2,9,
512x512,5,2,10,
512x512,5,2,11,
512x512,5,2,12,
512x512,5,2,13,
512x512,5,2,14,
512x512,5,2,15,
512x512,5,2,16,
512x512,5,2,17,
512x512,5,2,18,
512x512,5,2,19,
512x512,5,2,20,
512x512,5,2,21,
512x512,5,2,22,
512x512,5,2,23,
512x512,5,2,24,
512x512,5,2,25,
512x512,5,2,26,
512x512,5,2,27,
512x512,5,2,28,
