Matrix Size,Kernel Size,Threads,Run ID,Execution Time (Seconds)
1024x1024,3,1,29,
1024x1024,3,1,30,
1024x1024,3,1,31,
1024x1024,3,1,32,
1024x1024,3,1,33,
1024x1024,3,1,34,
1024x1024,3,1,35,
1024x1024,3,1,36,
1024x1024,3,1,37,
1024x1024,3,1,38,
1024x1024,3,1,39,
1024x1024,3,1,40,
1024x1024,3,1,41,
1024x1024,3,1,42,
1024x1024,3,1,43,
1024x1024,3,1,44,
1024x1024,3,1,45,
1024x1024,3,1,46,
1024x1024,3,1,47,
1024x1024,3,1,48,
1024x1024,3,1,49,
1024x1024,3,1,50,
1024x1024,3,1,51,
1024x1024,3,1,52,
1024x1024,3,1,53,
1024x1024,3,1,54,
1024x1024,3,1,55,
1024x1024,3,1,56,
1024x1024,3,1,57,
1024x1024,3,1,58,
1024x1024,3,1,59,
1024x1024,3,1,60,
1024x1024,3,1,61,
1024x1024,3,1,62,
1024x1024,3,1,63,
1024x1024,3,1,64,
1024x1024,3,1,65,
1024x1024,3,1,66,
1024x1024,3,1,67,
1024x1024,3,1,68,
1024x1024,3,1,69,
1024x1024,3,1,70,
1024x1024,3,1,71,
1024x1024,3,1,72,
1024x1024,3,1,73,
1024x1024,3,1,74,
1024x1024,3,1,75,
1024x1024,3,1,76,
1024x1024,3,1,77,
1024x1024,3,1,78,
1024x1024,3,1,79,
1024x1024,3,1,80,
1024x1024,3,1,81,
1024x1024,3,1,82,
1024x1024,3,1,83,
1024x1024,3,1,84,
1024x1024,3,1,85,
1024x1024,3,1,86,
1024x1024,3,1,87,
1024x1024,3,1,88,
1024x1024,3,1,89,
1024x1024,3,1,90,
1024x1024,3,1,91,
1024x1024,3,1,92,
1024x1024,3,1,93,
1024x1024,3,1,94,
1024x1024,3,1,95,
1024x1024,3,1,96,
1024x1024,3,1,97,
1024x1024,3,1,98,
1024x1024,3,1,99,
1024x1024,3,1,100,
1024x1024,3,2,1,
1024x1024,3,2,2,
1024x1024,3,2,3,
1024x1024,3,2,4,
1024x1024,3,2,5,
1024x1024,3,2,6,
1024x1024,3,2,7,
1024x1024,3,2,8,
1024x1024,3,2,9,
1024x1024,3,2,10,
1024x1024,3,2,11,
1024x1024,3,2,12,
1024x1024,3,2,13,
1024x1024,3,2,14,
1024x1024,3,2,15,
1024x1024,3,2,16,
1024x1024,3,2,17,
1024x1024,3,2,18,
1024x1024,3,2,19,
1024x1024,3,2,20,
1024x1024,3,2,21,
1024x1024,3,2,22,
1024x1024,3,2,23,
1024x1024,3,2,24,
1024x1024,3,2,25,
1024x1024,3,2,26,
1024x1024,3,2,27,
1024x1024,3,2,28,
1024x1024,3,2,29,
1024x1024,3,2,30,
1024x1024,3,2,31,
1024x1024,3,2,32,
1024x1024,3,2,33,
1024x1024,3,2,34,
1024x1024,3,2,35,
1024x1024,3,2,36,
1024x1024,3,2,37,
1024x1024,3,2,38,
1024x1024,3,2,39,
1024x1024,3,2,40,
1024x1024,3,2,41,
1024x1024,3,2,42,
1024x1024,3,2,43,
1024x1024,3,2,44,
1024x1024,3,2,45,
1024x1024,3,2,46,
1024x1024,3,2,47,
1024x1024,3,2,48,
1024x1024,3,2,49,
1024x1024,3,2,50,
1024x1024,3,2,51,
1024x1024,3,2,52,
1024x1024,3,2,53,
1024x1024,3,2,54,
1024x1024,3,2,55,
1024x1024,3,2,56,
1024x1024,3,2,57,
1024x1024,3,2,58,
1024x1024,3,2,59,
1024x1024,3,2,60,
1024x1024,3,2,61,
1024x1024,3,2,62,
1024x1024,3,2,63,
1024x1024,3,2,64,
1024x1024,3,2,65,
1024x1024,3,2,66,
1024x1024,3,2,67,
1024x1024,3,2,68,
1024x1024,3,2,69,
1024x1024,3,2,70,
1024x1024,3,2,71,
1024x1024,3,2,72,
1024x1024,3,2,73,
1024x1024,3,2,74,
1024x1024,3,2,75,
1024x1024,3,2,76,
1024x1024,3,2,77,
1024x1024,3,2,78,
1024x1024,3,2,79,
1024x1024,3,2,80,
1024x1024,3,2,81,
1024x1024,3,2,82,
1024x1024,3,2,83,
1024x1024,3,2,84,
1024x1024,3,2,85,
1024x1024,3,2,86,
1024x1024,3,2,87,
1024x1024,3,2,88,
1024x1024,3,2,89,
1024x1024,3,2,90,
1024x1024,3,2,91,
1024x1024,3,2,92,
1024x1024,3,2,93,
1024x1024,3,2,94,
1024x1024,3,2,95,
1024x1024,3,2,96,
1024x1024,3,2,97,
1024x1024,3,2,98,
1024x1024,3,2,99,
1024x1024,3,2,100,
1024x1024,3,4,1,
1024x1024,3,4,2,
1024x1024,3,4,3,
1024x1024,3,4,4,
1024x1024,3,4,5,
1024x1024,3,4,6,
1024x1024,3,4,7,
1024x1024,3,4,8,
1024x1024,3,4,9,
1024x1024,3,4,10,
1024x1024,3,4,11,
1024x1024,3,4,12,
1024x1024,3,4,13,
1024x1024,3,4,14,
1024x1024,3,4,15,
1024x1024,3,4,16,
1024x1024,3,4,17,
1024x1024,3,4,18,
1024x1024,3,4,19,
1024x1024,3,4,20,
1024x1024,3,4,21,
1024x1024,3,4,22,
1024x1024,3,4,23,
1024x1024,3,4,24,
1024x1024,3,4,25,
1024x1024,3,4,26,
1024x1024,3,4,27,
1024x1024,3,4,28,
1024x1024,3,4,29,
1024x1024,3,4,30,
1024x1024,3,4,31,
1024x1024,3,4,32,
1024x1024,3,4,33,
1024x1024,3,4,34,
1024x1024,3,4,35,
1024x1024,3,4,36,
1024x1024,3,4,37,
1024x1024,3,4,38,
1024x1024,3,4,39,
1024x1024,3,4,40,
1024x1024,3,4,41,
1024x1024,3,4,42,
1024x1024,3,4,43,
1024x1024,3,4,44,
1024x1024,3,4,45,
1024x1024,3,4,46,
1024x1024,3,4,47,
1024x1024,3,4,48,
1024x1024,3,4,49,
1024x1024,3,4,50,
1024x1024,3,4,51,
1024x1024,3,4,52,
1024x1024,3,4,53,
1024x1024,3,4,54,
1024x1024,3,4,55,
1024x1024,3,4,56,
1024x1024,3,4,57,
1024x1024,3,4,58,
1024x1024,3,4,59,
1024x1024,3,4,60,
1024x1024,3,4,61,
1024x1024,3,4,62,
1024x1024,3,4,63,
1024x1024,3,4,64,
1024x1024,3,4,65,
1024x1024,3,4,66,
1024x1024,3,4,67,
1024x1024,3,4,68,
1024x1024,3,4,69,
1024x1024,3,4,70,
1024x1024,3,4,71,
1024x1024,3,4,72,
1024x1024,3,4,73,
1024x1024,3,4,74,
1024x1024,3,4,75,
1024x1024,3,4,76,
1024x1024,3,4,77,
1024x1024,3,4,78,
1024x1024,3,4,79,
1024x1024,3,4,80,
1024x1024,3,4,81,
1024x1024,3,4,82,
1024x1024,3,4,83,
1024x1024,3,4,84,
1024x1024,3,4,85,
1024x1024,3,4,86,
1024x1024,3,4,87,
1024x1024,3,4,88,
1024x1024,3,4,89,
1024x1024,3,4,90,
1024x1024,3,4,91,
1024x1024,3,4,92,
1024x1024,3,4,93,
1024x1024,3,4,94,
1024x1024,3,4,95,
1024x1024,3,4,96,
1024x1024,3,4,97,
1024x1024,3,4,98,
1024x1024,3,4,99,
1024x1024,3,4,100,
1024x1024,5,1,1,
1024x1024,5,1,2,
1024x1024,5,1,3,
1024x1024,5,1,4,
1024x1024,5,1,5,
1024x1024,5,1,6,
1024x1024,5,1,7,
1024x1024,5,1,8,
1024x1024,5,1,9,
1024x1024,5,1,10,
1024x1024,5,1,11,
1024x1024,5,1,12,
1024x1024,5,1,13,
1024x1024,5,1,14,
1024x1024,5,1,15,
1024x1024,5,1,16,
1024x1024,5,1,17,
1024x1024,5,1,18,
1024x1024,5,1,19,
1024x1024,5,1,20,
1024x1024,5,1,21,
1024x1024,5,1,22,
1024x1024,5,1,23,
1024x1024,5,1,24,
1024x1024,5,1,25,
1024x1024,5,1,26,
1024x1024,5,1,27,
1024x1024,5,1,28,
1024x1024,5,1,29,
1024x1024,5,1,30,
1024x1024,5,1,31,
1024x1024,5,1,32,
1024x1024,5,1,33,
1024x1024,5,1,34,
1024x1024,5,1,35,
1024x1024,5,1,36,
1024x1024,5,1,37,
1024x1024,5,1,38,
1024x1024,5,1,39,
1024x1024,5,1,40,
1024x1024,5,1,41,
1024x1024,5,1,42,
1024x1024,5,1,43,
1024x1024,5,1,44,
1024x1024,5,1,45,
1024x1024,5,1,46,
1024x1024,5,1,47,
1024x1024,5,1,48,
1024x1024,5,1,49,
1024x1024,5,1,50,
1024x1024,5,1,51,
1024x1024,5,1,52,
1024x1024,5,1,53,
1024x1024,5,1,54,
1024x1024,5,1,55,
1024x1024,5,1,56,
1024x1024,5,1,57,
1024x1024,5,1,58,
1024x1024,5,1,59,
1024x1024,5,1,60,
1024x1024,5,1,61,
1024x1024,5,1,62,
1024x1024,5,1,63,
1024x1024,5,1,64,
1024x1024,5,1,65,
1024x1024,5,1,66,
1024x1024,5,1,67,
1024x1024,5,1,68,
1024x1024,5,1,69,
1024x1024,5,1,70,
1024x1024,5,1,71,
1024x1024,5,1,72,
1024x1024,5,1,73,
1024x1024,5,1,74,
1024x1024,5,1,75,
1024x1024,5,1,76,
1024x1024,5,1,77,
1024x1024,5,1,78,
1024x1024,5,1,79,
1024x1024,5,1,80,
1024x1024,5,1,81,
1024x1024,5,1,82,
1024x1024,5,1,83,
1024x1024,5,1,84,
1024x1024,5,1,85,
1024x1024,5,1,86,
1024x1024,5,1,87,
1024x1024,5,1,88,
1024x1024,5,1,89,
1024x1024,5,1,90,
1024x1024,5,1,91,
1024x1024,5,1,92,
1024x1024,5,1,93,
1024x1024,5,1,94,
1024x1024,5,1,95,
1024x1024,5,1,96,
1024x1024,5,1,97,
1024x1024,5,1,98,
1024x1024,5,1,99,
1024x1024,5,1,100,
1024x1024,5,1,1,
1024x1024,5,1,2,
1024x1024,5,1,3,
1024x1024,5,1,4,
1024x1024,5,1,5,
1024x1024,5,1,6,
1024x1024,5,1,7,
1024x1024,5,1,8,
1024x1024,5,1,9,
1024x1024,5,1,10,
1024x1024,5,1,11,
1024x1024,5,1,12,
1024x1024,5,1,13,
1024x1024,5,1,14,
1024x1024,5,1,15,
1024x1024,5,1,16,
1024x1024,5,1,17,
1024x1024,5,1,18,
1024x1024,5,1,19,
1024x1024,5,1,20,
1024x1024,5,1,21,
1024x1024,5,1,22,
1024x1024,5,1,23,
1024x1024,5,1,24,
1024x1024,5,1,25,
1024x1024,5,1,26,
1024x1024,5,1,27,
1024x1024,5,1,28,
1024x1024,5,1,29,
1024x1024,5,1,30,
1024x1024,5,1,31,
1024x1024,5,1,32,
1024x1024,5,1,33,
1024x1024,5,1,34,
1024x1024,5,1,35,
1024x1024,5,1,36,
1024x1024,5,1,37,
1024x1024,5,1,38,
1024x1024,5,1,39,
1024x1024,5,1,40,
1024x1024,5,1,41,
1024x1024,5,1,42,
1024x1024,5,1,43,
1024x1024,5,1,44,
1024x1024,5,1,45,
1024x1024,5,1,46,
1024x1024,5,1,47,
1024x1024,5,1,48,
1024x1024,5,1,49,
1024x1024,5,1,50,
1024x1024,5,1,51,
1024x1024,5,1,52,
1024x1024,5,1,53,
1024x1024,5,1,54,
1024x1024,5,1,55,
1024x1024,5,1,56,
1024x1024,5,1,57,
1024x1024,5,1,58,
1024x1024,5,1,59,
1024x1024,5,1,60,
1024x1024,5,1,61,
1024x1024,5,1,62,
1024x1024,5,1,63,
1024x1024,5,1,64,
1024x1024,5,1,65,
1024x1024,5,1,66,
1024x1024,5,1,67,
1024x1024,5,1,68,
1024x1024,5,1,69,
1024x1024,5,1,70,
1024x1024,5,1,71,
1024x1024,5,1,72,
1024x1024,5,1,73,
1024x1024,5,1,74,
1024x1024,5,1,75,
1024x1024,5,1,76,
1024x1024,5,1,77,
1024x1024,5,1,78,
1024x1024,5,1,79,
1024x1024,5,1,80,
1024x1024,5,1,81,
1024x1024,5,1,82,
1024x1024,5,1,83,
1024x1024,5,1,84,
1024x1024,5,1,85,
1024x1024,5,1,86,
1024x1024,5,1,87,
1024x1024,5,1,88,
1024x1024,5,1,89,
1024x1024,5,1,90,
1024x1024,5,1,91,
1024x1024,5,1,92,
1024x1024,5,1,93,
1024x1024,5,1,94,
1024x1024,5,1,95,
1024x1024,5,1,96,
1024x1024,5,1,97,
1024x1024,5,1,98,
1024x1024,5,1,99,
1024x1024,5,1,100,
1024x1024,5,2,1,
1024x1024,5,2,2,
1024x1024,5,2,3,
1024x1024,5,2,4,
1024x1024,5,2,5,
1024x1024,5,2,6,
1024x1024,5,2,7,
1024x1024,5,2,8,
1024x1024,5,2,9,
1024x1024,5,2,10,
1024x1024,5,2,11,
1024x1024,5,2,12,
1024x1024,5,2,13,
1024x1024,5,2,14,
1024x1024,5,2,15,
1024x1024,5,2,16,
1024x1024,5,2,17,
1024x1024,5,2,18,
1024x1024,5,2,19,
1024x1024,5,2,20,
1024x1024,5,2,21,
1024x1024,5,2,22,
1024x1024,5,2,23,
1024x1024,5,2,24,
1024x1024,5,2,25,
1024x1024,5,2,26,
1024x1024,5,2,27,
1024x1024,5,2,28,
1024x1024,5,2,29,
1024x1024,5,2,30,
1024x1024,5,2,31,
1024x1024,5,2,32,
1024x1024,5,2,33,
1024x1024,5,2,34,
1024x1024,5,2,35,
1024x1024,5,2,36,
1024x1024,5,2,37,
1024x1024,5,2,38,
1024x1024,5,2,39,
1024x1024,5,2,40,
1024x1024,5,2,41,
1024x1024,5,2,42,
1024x1024,5,2,43,
1024x1024,5,2,44,
1024x1024,5,2,45,
1024x1024,5,2,46,
1024x1024,5,2,47,
1024x1024,5,2,48,
1024x1024,5,2,49,
1024x1024,5,2,50,
1024x1024,5,2,51,
1024x1024,5,2,52,
1024x1024,5,2,53,
1024x1024,5,2,54,
1024x1024,5,2,55,
1024x1024,5,2,56,
1024x1024,5,2,57,
1024x1024,5,2,58,
1024x1024,5,2,59,
1024x1024,5,2,60,
1024x1024,5,2,61,
1024x1024,5,2,62,
1024x1024,5,2,63,
1024x1024,5,2,64,
1024x1024,5,2,65,
1024x1024,5,2,66,
1024x1024,5,2,67,
1024x1024,5,2,68,
1024x1024,5,2,69,
1024x1024,5,2,70,
1024x1024,5,2,71,
1024x1024,5,2,72,
1024x1024,5,2,73,
1024x1024,5,2,74,
1024x1024,5,2,75,
1024x1024,5,2,76,
1024x1024,5,2,77,
1024x1024,5,2,78,
1024x1024,5,2,79,
1024x1024,5,2,80,
1024x1024,5,2,81,
1024x1024,5,2,82,
1024x1024,5,2,83,
1024x1024,5,2,84,
1024x1024,5,2,85,
1024x1024,5,2,86,
1024x1024,5,2,87,
1024x1024,5,2,88,
1024x1024,5,2,89,
1024x1024,5,2,90,
1024x1024,5,2,91,
1024x1024,5,2,92,
1024x1024,5,2,93,
1024x1024,5,2,94,
1024x1024,5,2,95,
1024x1024,5,2,96,
1024x1024,5,2,97,
1024x1024,5,2,98,
1024x1024,5,2,99,
1024x1024,5,2,100,
1024x1024,5,4,1,
1024x1024,5,4,2,
1024x1024,5,4,3,
1024x1024,5,4,4,
1024x1024,5,4,5,
1024x1024,5,4,6,
1024x1024,5,4,7,
1024x1024,5,4,8,
1024x1024,5,4,9,
1024x1024,5,4,10,
1024x1024,5,4,11,
1024x1024,5,4,12,
1024x1024,5,4,13,
1024x1024,5,4,14,
1024x1024,5,4,15,
1024x1024,5,4,16,
1024x1024,5,4,17,
1024x1024,5,4,18,
1024x1024,5,4,19,
1024x1024,5,4,20,
1024x1024,5,4,21,
1024x1024,5,4,22,
1024x1024,5,4,23,
1024x1024,5,4,24,
1024x1024,5,4,25,
1024x1024,5,4,26,
1024x1024,5,4,27,
1024x1024,5,4,28,
1024x1024,5,4,29,
1024x1024,5,4,30,
1024x1024,5,4,31,
1024x1024,5,4,32,
1024x1024,5,4,33,
1024x1024,5,4,34,
1024x1024,5,4,35,
1024x1024,5,4,36,
1024x1024,5,4,37,
1024x1024,5,4,38,
1024x1024,5,4,39,
1024x1024,5,4,40,
1024x1024,5,4,41,
1024x1024,5,4,42,
1024x1024,5,4,43,
1024x1024,5,4,44,
1024x1024,5,4,45,
1024x1024,5,4,46,
1024x1024,5,4,47,
1024x1024,5,4,48,
1024x1024,5,4,49,
1024x1024,5,4,50,
1024x1024,5,4,51,
1024x1024,5,4,52,
1024x1024,5,4,53,
1024x1024,5,4,54,
1024x1024,5,4,55,
1024x1024,5,4,56,
1024x1024,5,4,57,
1024x1024,5,4,58,
1024x1024,5,4,59,
1024x1024,5,4,60,
1024x1024,5,4,61,
1024x1024,5,4,62,
1024x1024,5,4,63,
1024x1024,5,4,64,
1024x1024,5,4,65,
1024x1024,5,4,66,
1024x1024,5,4,67,
1024x1024,5,4,68,
1024x1024,5,4,69,
1024x1024,5,4,70,
1024x1024,5,4,71,
1024x1024,5,4,72,
1024x1024,5,4,73,
1024x1024,5,4,74,
1024x1024,5,4,75,
1024x1024,5,4,76,
1024x1024,5,4,77,
1024x1024,5,4,78,
1024x1024,5,4,79,
1024x1024,5,4,80,
1024x1024,5,4,81,
1024x1024,5,4,82,
1024x1024,5,4,83,
1024x1024,5,4,84,
1024x1024,5,4,85,
1024x1024,5,4,86,
1024x1024,5,4,87,
1024x1024,5,4,88,
1024x1024,5,4,89,
1024x1024,5,4,90,
1024x1024,5,4,91,
1024x1024,5,4,92,
1024x1024,5,4,93,
1024x1024,5,4,94,
1024x1024,5,4,95,
1024x1024,5,4,96,
1024x1024,5,4,97,
1024x1024,5,4,98,
1024x1024,5,4,99,
1024x1024,5,4,100,
1024x1024,7,1,1,
1024x1024,7,1,2,
1024x1024,7,1,3,
1024x1024,7,1,4,
1024x1024,7,1,5,
1024x1024,7,1,6,
1024x1024,7,1,7,
1024x1024,7,1,8,
1024x1024,7,1,9,
1024x1024,7,1,10,
1024x1024,7,1,11,
1024x1024,7,1,12,
1024x1024,7,1,13,
1024x1024,7,1,14,
1024x1024,7,1,15,
1024x1024,7,1,16,
1024x1024,7,1,17,
1024x1024,7,1,18,
1024x1024,7,1,19,
1024x1024,7,1,20,
1024x1024,7,1,21,
1024x1024,7,1,22,
1024x1024,7,1,23,
1024x1024,7,1,24,
1024x1024,7,1,25,
1024x1024,7,1,26,
1024x1024,7,1,27,
1024x1024,7,1,28,
1024x1024,7,1,29,
1024x1024,7,1,30,
1024x1024,7,1,31,
1024x1024,7,1,32,
1024x1024,7,1,33,
1024x1024,7,1,34,
1024x1024,7,1,35,
1024x1024,7,1,36,
1024x1024,7,1,37,
1024x1024,7,1,38,
1024x1024,7,1,39,
1024x1024,7,1,40,
1024x1024,7,1,41,
1024x1024,7,1,42,
1024x1024,7,1,43,
1024x1024,7,1,44,
1024x1024,7,1,45,
1024x1024,7,1,46,
1024x1024,7,1,47,
1024x1024,7,1,48,
1024x1024,7,1,49,
1024x1024,7,1,50,
1024x1024,7,1,51,
1024x1024,7,1,52,
1024x1024,7,1,53,
1024x1024,7,1,54,
1024x1024,7,1,55,
1024x1024,7,1,56,
1024x1024,7,1,57,
1024x1024,7,1,58,
1024x1024,7,1,59,
1024x1024,7,1,60,
1024x1024,7,1,61,
1024x1024,7,1,62,
1024x1024,7,1,63,
1024x1024,7,1,64,
1024x1024,7,1,65,
1024x1024,7,1,66,
1024x1024,7,1,67,
1024x1024,7,1,68,
1024x1024,7,1,69,
1024x1024,7,1,70,
1024x1024,7,1,71,
1024x1024,7,1,72,
1024x1024,7,1,73,
1024x1024,7,1,74,
1024x1024,7,1,75,
1024x1024,7,1,76,
1024x1024,7,1,77,
1024x1024,7,1,78,
1024x1024,7,1,79,
1024x1024,7,1,80,
1024x1024,7,1,81,
1024x1024,7,1,82,
1024x1024,7,1,83,
1024x1024,7,1,84,
1024x1024,7,1,85,
1024x1024,7,1,86,
1024x1024,7,1,87,
1024x1024,7,1,88,
1024x1024,7,1,89,
1024x1024,7,1,90,
1024x1024,7,1,91,
1024x1024,7,1,92,
1024x1024,7,1,93,
1024x1024,7,1,94,
1024x1024,7,1,95,
1024x1024,7,1,96,
1024x1024,7,1,97,
1024x1024,7,1,98,
1024x1024,7,1,99,
1024x1024,7,1,100,
1024x1024,7,1,1,
1024x1024,7,1,2,
1024x1024,7,1,3,
1024x1024,7,1,4,
1024x1024,7,1,5,
1024x1024,7,1,6,
1024x1024,7,1,7,
1024x1024,7,1,8,
1024x1024,7,1,9,
1024x1024,7,1,10,
1024x1024,7,1,11,
1024x1024,7,1,12,
1024x1024,7,1,13,
1024x1024,7,1,14,
1024x1024,7,1,15,
1024x1024,7,1,16,
1024x1024,7,1,17,
1024x1024,7,1,18,
1024x1024,7,1,19,
1024x1024,7,1,20,
1024x1024,7,1,21,
1024x1024,7,1,22,
1024x1024,7,1,23,
1024x1024,7,1,24,
1024x1024,7,1,25,
1024x1024,7,1,26,
1024x1024,7,1,27,
1024x1024,7,1,28,
1024x1024,7,1,29,
1024x1024,7,1,30,
1024x1024,7,1,31,
1024x1024,7,1,32,
1024x1024,7,1,33,
1024x1024,7,1,34,
1024x1024,7,1,35,
1024x1024,7,1,36,
1024x1024,7,1,37,
1024x1024,7,1,38,
1024x1024,7,1,39,
1024x1024,7,1,40,
1024x1024,7,1,41,
1024x1024,7,1,42,
1024x1024,7,1,43,
1024x1024,7,1,44,
1024x1024,7,1,45,
1024x1024,7,1,46,
1024x1024,7,1,47,
1024x1024,7,1,48,
1024x1024,7,1,49,
1024x1024,7,1,50,
1024x1024,7,1,51,
1024x1024,7,1,52,
1024x1024,7,1,53,
1024x1024,7,1,54,
1024x1024,7,1,55,
1024x1024,7,1,56,
1024x1024,7,1,57,
1024x1024,7,1,58,
1024x1024,7,1,59,
1024x1024,7,1,60,
1024x1024,7,1,61,
1024x1024,7,1,62,
1024x1024,7,1,63,
1024x1024,7,1,64,
1024x1024,7,1,65,
1024x1024,7,1,66,
1024x1024,7,1,67,
1024x1024,7,1,68,
1024x1024,7,1,69,
1024x1024,7,1,70,
1024x1024,7,1,71,
1024x1024,7,1,72,
1024x1024,7,1,73,
1024x1024,7,1,74,
1024x1024,7,1,75,
1024x1024,7,1,76,
1024x1024,7,1,77,
1024x1024,7,1,78,
1024x1024,7,1,79,
1024x1024,7,1,80,
1024x1024,7,1,81,
1024x1024,7,1,82,
1024x1024,7,1,83,
1024x1024,7,1,84,
1024x1024,7,1,85,
1024x1024,7,1,86,
1024x1024,7,1,87,
1024x1024,7,1,88,
1024x1024,7,1,89,
1024x1024,7,1,90,
1024x1024,7,1,91,
1024x1024,7,1,92,
1024x1024,7,1,93,
1024x1024,7,1,94,
1024x1024,7,1,95,
1024x1024,7,1,96,
1024x1024,7,1,97,
1024x1024,7,1,98,
1024x1024,7,1,99,
1024x1024,7,1,100,
1024x1024,7,2,1,
1024x1024,7,2,2,
1024x1024,7,2,3,
1024x1024,7,2,4,
1024x1024,7,2,5,
1024x1024,7,2,6,
1024x1024,7,2,7,
1024x1024,7,2,8,
1024x1024,7,2,9,
1024x1024,7,2,10,
1024x1024,7,2,11,
1024x1024,7,2,12,
1024x1024,7,2,13,
1024x1024,7,2,14,
1024x1024,7,2,15,
1024x1024,7,2,16,
1024x1024,7,2,17,
1024x1024,7,2,18,
1024x1024,7,2,19,
1024x1024,7,2,20,
1024x1024,7,2,21,
1024x1024,7,2,22,
1024x1024,7,2,23,
1024x1024,7,2,24,
1024x1024,7,2,25,
1024x1024,7,2,26,
1024x1024,7,2,27,
1024x1024,7,2,28,
1024x1024,7,2,29,
1024x1024,7,2,30,
1024x1024,7,2,31,
1024x1024,7,2,32,
1024x1024,7,2,33,
1024x1024,7,2,34,
1024x1024,7,2,35,
1024x1024,7,2,36,
1024x1024,7,2,37,
1024x1024,7,2,38,
1024x1024,7,2,39,
1024x1024,7,2,40,
1024x1024,7,2,41,
1024x1024,7,2,42,
1024x1024,7,2,43,
1024x1024,7,2,44,
1024x1024,7,2,45,
1024x1024,7,2,46,
1024x1024,7,2,47,
1024x1024,7,2,48,
1024x1024,7,2,49,
1024x1024,7,2,50,
1024x1024,7,2,51,
1024x1024,7,2,52,
1024x1024,7,2,53,
1024x1024,7,2,54,
1024x1024,7,2,55,
1024x1024,7,2,56,
1024x1024,7,2,57,
1024x1024,7,2,58,
1024x1024,7,2,59,
1024x1024,7,2,60,
1024x1024,7,2,61,
1024x1024,7,2,62,
1024x1024,7,2,63,
1024x1024,7,2,64,
1024x1024,7,2,65,
1024x1024,7,2,66,
1024x1024,7,2,67,
1024x1024,7,2,68,
1024x1024,7,2,69,
1024x1024,7,2,70,
1024x1024,7,2,71,
1024x1024,7,2,72,
1024x1024,7,2,73,
1024x1024,7,2,74,
1024x1024,7,2,75,
1024x1024,7,2,76,
1024x1024,7,2,77,
1024x1024,7,2,78,
1024x1024,7,2,79,
1024x1024,7,2,80,
1024x1024,7,2,81,
1024x1024,7,2,82,
1024x1024,7,2,83,
1024x1024,7,2,84,
1024x1024,7,2,85,
1024x1024,7,2,86,
1024x1024,7,2,87,
1024x1024,7,2,88,
1024x1024,7,2,89,
1024x1024,7,2,90,
1024x1024,7,2,91,
1024x1024,7,2,92,
1024x1024,7,2,93,
1024x1024,7,2,94,
1024x1024,7,2,95,
1024x1024,7,2,96,
1024x1024,7,2,97,
1024x1024,7,2,98,
1024x1024,7,2,99,
1024x1024,7,2,100,
1024x1024,7,4,1,
1024x1024,7,4,2,
1024x1024,7,4,3,
1024x1024,7,4,4,
1024x1024,7,4,5,
1024x1024,7,4,6,
1024x1024,7,4,7,
1024x1024,7,4,8,
1024x1024,7,4,9,
1024x1024,7,4,10,
1024x1024,7,4,11,
1024x1024,7,4,12,
1024x1024,7,4,13,
1024x1024,7,4,14,
1024x1024,7,4,15,
1024x1024,7,4,16,
1024x1024,7,4,17,
1024x1024,7,4,18,
1024x1024,7,4,19,
1024x1024,7,4,20,
1024x1024,7,4,21,
